Trading Day,Contract,Delivery Period,Delivery Start,Delivery End,Contract Volume,Open Price,High Price,Low Price,Last Price,"Settlement
Price",Exchange Volume MWh,Exchange Traded Contracts,Exchange Number of Trades,TradeReg Volume MWh,TradeReg Traded Contracts,TradeReg Number of Trades,Open Interest MWh (prev. day),Open Interest Contracts (prev. day)
8/31/2018,DEBM,2019.03,1/3/2019,31/03/19,743,,,,,52.85,0,0,0,0,0,0,0,0
8/31/2018,DEBM,2019.04,1/4/2019,30/04/19,720,,,,,47.76,0,0,0,0,0,0,0,0
8/31/2018,DEBM,2019.05,1/5/2019,31/05/19,744,,,,,43.49,0,0,0,0,0,0,0,0
8/31/2018,DEBM,2019.06,1/6/2019,30/06/19,720,,,,,46.65,0,0,0,0,0,0,0,0
8/30/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,56.19,0,0,0,0,0,0,39791352,53483
8/30/2018,DEBM,2018.09,1/9/2018,30/09/18,720,60.25,60.75,60,60.5,60.77,36720,51,13,374400,520,43,39567600,54955
8/30/2018,DEBM,2018.1,1/10/2018,31/10/18,745,60.75,61.45,60.7,61.1,61.44,100575,135,65,334505,449,36,3947010,5298
8/30/2018,DEBM,2018.11,1/11/2018,30/11/18,720,63.14,63.35,63.14,63.35,63.4,7920,11,2,46800,65,9,218160,303
8/30/2018,DEBM,2018.12,1/12/2018,31/12/18,744,,,,,54.93,0,0,0,0,0,0,252216,339
8/30/2018,DEBM,2019.01,1/1/2019,31/01/19,744,,,,,60.2,0,0,0,0,0,0,0,0
8/30/2018,DEBM,2019.02,1/2/2019,28/02/19,672,,,,,61.86,0,0,0,0,0,0,0,0
8/30/2018,DEBM,2019.03,1/3/2019,31/03/19,743,,,,,53.21,0,0,0,0,0,0,0,0
8/30/2018,DEBM,2019.04,1/4/2019,30/04/19,720,,,,,48.29,0,0,0,0,0,0,0,0
8/30/2018,DEBM,2019.05,1/5/2019,31/05/19,744,,,,,43.98,0,0,0,0,0,0,0,0
8/29/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,56.17,0,0,0,0,0,0,39791352,53483
8/29/2018,DEBM,2018.09,1/9/2018,30/09/18,720,58.5,59.35,58.15,59.35,59.08,38880,54,11,426240,592,66,39109680,54319
8/29/2018,DEBM,2018.1,1/10/2018,31/10/18,745,58.95,59.95,58.95,59.83,59.69,31290,42,10,112495,151,27,3860590,5182
8/29/2018,DEBM,2018.11,1/11/2018,30/11/18,720,60.75,61.55,60.75,61.48,61.3,9360,13,4,14400,20,4,194400,270
8/29/2018,DEBM,2018.12,1/12/2018,31/12/18,744,53.2,53.25,53.2,53.25,53.29,26040,35,2,11160,15,3,215016,289
8/29/2018,DEBM,2019.01,1/1/2019,31/01/19,744,,,,,58.47,0,0,0,0,0,0,0,0
8/29/2018,DEBM,2019.02,1/2/2019,28/02/19,672,,,,,60.08,0,0,0,0,0,0,0,0
8/29/2018,DEBM,2019.03,1/3/2019,31/03/19,743,,,,,51.63,0,0,0,0,0,0,0,0
8/29/2018,DEBM,2019.04,1/4/2019,30/04/19,720,,,,,47.2,0,0,0,0,0,0,0,0
8/29/2018,DEBM,2019.05,1/5/2019,31/05/19,744,,,,,42.99,0,0,0,0,0,0,0,0
8/28/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,56.32,0,0,0,0,0,0,39791352,53483
8/28/2018,DEBM,2018.09,1/9/2018,30/09/18,720,58.5,58.8,58.05,58.35,58.43,87120,121,24,609120,846,81,38294640,53187
8/28/2018,DEBM,2018.1,1/10/2018,31/10/18,745,59.25,59.25,59,59,59.01,75245,101,18,160175,215,31,3663910,4918
8/28/2018,DEBM,2018.11,1/11/2018,30/11/18,720,61,61,60.5,60.5,60.65,26640,37,4,1440,2,1,166320,231
8/28/2018,DEBM,2018.12,1/12/2018,31/12/18,744,,,,,52.68,0,0,0,0,0,0,215016,289
8/28/2018,DEBM,2019.01,1/1/2019,31/01/19,744,,,,,58.3,0,0,0,0,0,0,0,0
8/28/2018,DEBM,2019.02,1/2/2019,28/02/19,672,,,,,59.9,0,0,0,0,0,0,0,0
8/28/2018,DEBM,2019.03,1/3/2019,31/03/19,743,,,,,51.6,0,0,0,0,0,0,0,0
8/28/2018,DEBM,2019.04,1/4/2019,30/04/19,720,,,,,47.2,0,0,0,0,0,0,0,0
8/28/2018,DEBM,2019.05,1/5/2019,31/05/19,744,,,,,42.99,0,0,0,0,0,0,0,0
8/27/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,56.24,0,0,0,0,0,0,39791352,53483
8/27/2018,DEBM,2018.09,1/9/2018,30/09/18,720,57.25,58.2,57.15,58.05,58.15,164880,229,43,473760,658,83,37920960,52668
8/27/2018,DEBM,2018.1,1/10/2018,31/10/18,745,58.5,59.25,58.31,59.05,59.19,60345,81,40,202640,272,27,3478405,4669
8/27/2018,DEBM,2018.11,1/11/2018,30/11/18,720,60.61,60.61,60.5,60.5,60.69,7920,11,3,0,0,0,158400,220
8/27/2018,DEBM,2018.12,1/12/2018,31/12/18,744,52.5,52.5,52.5,52.5,53.38,744,1,1,7440,10,1,206832,278
8/27/2018,DEBM,2019.01,1/1/2019,31/01/19,744,,,,,58.43,0,0,0,0,0,0,0,0
8/27/2018,DEBM,2019.02,1/2/2019,28/02/19,672,,,,,60.03,0,0,0,0,0,0,0,0
8/27/2018,DEBM,2019.03,1/3/2019,31/03/19,743,,,,,51.67,0,0,0,0,0,0,0,0
8/27/2018,DEBM,2019.04,1/4/2019,30/04/19,720,,,,,47.41,0,0,0,0,0,0,0,0
8/27/2018,DEBM,2019.05,1/5/2019,31/05/19,744,,,,,43.17,0,0,0,0,0,0,0,0
8/24/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,56.53,0,0,0,0,0,0,39791352,53483
8/24/2018,DEBM,2018.09,1/9/2018,30/09/18,720,57,57,56.35,56.75,56.48,204480,284,52,705600,980,113,39976560,55523
8/24/2018,DEBM,2018.1,1/10/2018,31/10/18,745,57.93,58,57.7,58,57.83,70030,94,17,203385,273,50,3263100,4380
8/24/2018,DEBM,2018.11,1/11/2018,30/11/18,720,60.5,60.5,60.5,60.5,59.68,3600,5,1,0,0,0,154800,215
8/24/2018,DEBM,2018.12,1/12/2018,31/12/18,744,51.99,52,51.99,52,51.9,7440,10,2,0,0,0,199392,268
8/24/2018,DEBM,2019.01,1/1/2019,31/01/19,744,,,,,57.05,0,0,0,0,0,0,0,0
8/24/2018,DEBM,2019.02,1/2/2019,28/02/19,672,,,,,58.58,0,0,0,0,0,0,0,0
8/24/2018,DEBM,2019.03,1/3/2019,31/03/19,743,,,,,50.36,0,0,0,0,0,0,0,0
8/24/2018,DEBM,2019.04,1/4/2019,30/04/19,720,,,,,46.06,0,0,0,0,0,0,0,0
8/24/2018,DEBM,2019.05,1/5/2019,31/05/19,744,,,,,41.94,0,0,0,0,0,0,0,0
8/23/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,56.57,0,0,0,0,0,0,39791352,53483
8/23/2018,DEBM,2018.09,1/9/2018,30/09/18,720,56.85,57.7,56.4,56.5,56.68,391680,544,105,1562400,2170,180,38263680,53144
8/23/2018,DEBM,2018.1,1/10/2018,31/10/18,745,57.35,58.49,57.35,57.7,57.79,190720,256,59,324820,436,33,2782575,3735
8/23/2018,DEBM,2018.11,1/11/2018,30/11/18,720,60,60,60,60,59.35,18000,25,1,3600,5,1,133200,185
8/23/2018,DEBM,2018.12,1/12/2018,31/12/18,744,,,,,51.7,0,0,0,0,0,0,199392,268
8/23/2018,DEBM,2019.01,1/1/2019,31/01/19,744,,,,,56.73,0,0,0,0,0,0,0,0
8/23/2018,DEBM,2019.02,1/2/2019,28/02/19,672,,,,,58.29,0,0,0,0,0,0,0,0
8/23/2018,DEBM,2019.03,1/3/2019,31/03/19,743,,,,,50.18,0,0,0,0,0,0,0,0
8/23/2018,DEBM,2019.04,1/4/2019,30/04/19,720,,,,,45.95,0,0,0,0,0,0,0,0
8/23/2018,DEBM,2019.05,1/5/2019,31/05/19,744,,,,,41.85,0,0,0,0,0,0,0,0
8/22/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,56.78,0,0,0,0,0,0,39791352,53483
8/22/2018,DEBM,2018.09,1/9/2018,30/09/18,720,56.78,57.65,56.78,56.9,57.17,126720,176,41,804240,1117,109,37457280,52024
8/22/2018,DEBM,2018.1,1/10/2018,31/10/18,745,56.78,57.5,56.78,57,57.24,119945,161,34,435825,585,37,2228295,2991
8/22/2018,DEBM,2018.11,1/11/2018,30/11/18,720,58.38,58.5,58.25,58.5,58.46,57600,80,6,33120,46,6,60480,84
8/22/2018,DEBM,2018.12,1/12/2018,31/12/18,744,50.85,50.95,50.8,50.95,51.07,14136,19,3,0,0,0,185256,249
8/22/2018,DEBM,2019.01,1/1/2019,31/01/19,744,,,,,56,0,0,0,0,0,0,0,0
8/22/2018,DEBM,2019.02,1/2/2019,28/02/19,672,,,,,57.53,0,0,0,0,0,0,0,0
8/22/2018,DEBM,2019.03,1/3/2019,31/03/19,743,,,,,49.52,0,0,0,0,0,0,0,0
8/22/2018,DEBM,2019.04,1/4/2019,30/04/19,720,,,,,45.22,0,0,0,0,0,0,0,0
8/22/2018,DEBM,2019.05,1/5/2019,31/05/19,744,,,,,41.19,0,0,0,0,0,0,0,0
8/21/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,56.88,0,0,0,0,0,0,39791352,53483
8/21/2018,DEBM,2018.09,1/9/2018,30/09/18,720,56,56.85,56,56.6,56.86,187200,260,57,681120,946,111,36832320,51156
8/21/2018,DEBM,2018.1,1/10/2018,31/10/18,745,56.2,56.9,56.2,56.7,56.73,164645,221,49,146020,196,26,1929550,2590
8/21/2018,DEBM,2018.11,1/11/2018,30/11/18,720,57.65,57.8,57.65,57.8,57.85,4320,6,2,3600,5,1,52560,73
8/21/2018,DEBM,2018.12,1/12/2018,31/12/18,744,51,51,50.5,50.5,51.02,17112,23,6,11160,15,2,156984,211
8/21/2018,DEBM,2019.01,1/1/2019,31/01/19,744,,,,,55.61,0,0,0,0,0,0,0,0
8/21/2018,DEBM,2019.02,1/2/2019,28/02/19,672,,,,,57.13,0,0,0,0,0,0,0,0
8/21/2018,DEBM,2019.03,1/3/2019,31/03/19,743,,,,,49.17,0,0,0,0,0,0,0,0
8/21/2018,DEBM,2019.04,1/4/2019,30/04/19,720,,,,,44.91,0,0,0,0,0,0,0,0
8/21/2018,DEBM,2019.05,1/5/2019,31/05/19,744,,,,,40.9,0,0,0,0,0,0,0,0
8/20/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,55.9,0,0,0,0,0,0,39791352,53483
8/20/2018,DEBM,2018.09,1/9/2018,30/09/18,720,55.65,55.65,55.15,55.5,55.43,132480,184,51,951840,1322,127,36102960,50143
8/20/2018,DEBM,2018.1,1/10/2018,31/10/18,745,56.25,56.35,55.5,55.75,55.75,135590,182,33,305450,410,29,1611435,2163
8/20/2018,DEBM,2018.11,1/11/2018,30/11/18,720,57.25,57.25,57.25,57.25,57.06,18000,25,1,7200,10,1,27360,38
8/20/2018,DEBM,2018.12,1/12/2018,31/12/18,744,50.75,50.75,50.15,50.15,50.35,44640,60,8,0,0,0,119784,161
8/20/2018,DEBM,2019.01,1/1/2019,31/01/19,744,,,,,54.7,0,0,0,0,0,0,0,0
8/20/2018,DEBM,2019.02,1/2/2019,28/02/19,672,,,,,56.2,0,0,0,0,0,0,0,0
8/20/2018,DEBM,2019.03,1/3/2019,31/03/19,743,,,,,48.4,0,0,0,0,0,0,0,0
8/20/2018,DEBM,2019.04,1/4/2019,30/04/19,720,,,,,44.42,0,0,0,0,0,0,0,0
8/20/2018,DEBM,2019.05,1/5/2019,31/05/19,744,,,,,40.46,0,0,0,0,0,0,0,0
8/17/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,55.98,0,0,0,0,0,0,39791352,53483
8/17/2018,DEBM,2018.09,1/9/2018,30/09/18,720,53.55,54.7,53.5,54.7,54.74,138960,193,50,764640,1062,108,35406720,49176
8/17/2018,DEBM,2018.1,1/10/2018,31/10/18,745,54.8,55.7,54.8,55.65,55.64,173585,233,47,164645,221,21,1404325,1885
8/17/2018,DEBM,2018.11,1/11/2018,30/11/18,720,,,,,56.9,0,0,0,0,0,0,27360,38
8/17/2018,DEBM,2018.12,1/12/2018,31/12/18,744,50.3,50.3,50.3,50.3,50.59,7440,10,1,0,0,0,112344,151
8/17/2018,DEBM,2019.01,1/1/2019,31/01/19,744,,,,,54.53,0,0,0,0,0,0,0,0
8/17/2018,DEBM,2019.02,1/2/2019,28/02/19,672,,,,,56.03,0,0,0,0,0,0,0,0
8/17/2018,DEBM,2019.03,1/3/2019,31/03/19,743,,,,,48.2,0,0,0,0,0,0,0,0
8/17/2018,DEBM,2019.04,1/4/2019,30/04/19,720,,,,,44.18,0,0,0,0,0,0,0,0
8/17/2018,DEBM,2019.05,1/5/2019,31/05/19,744,,,,,40.24,0,0,0,0,0,0,0,0
8/16/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,54.99,0,0,0,0,0,0,39791352,53483
8/16/2018,DEBM,2018.09,1/9/2018,30/09/18,720,52.15,53.22,52,53.08,53.1,156960,218,37,259920,361,51,35123760,48783
8/16/2018,DEBM,2018.1,1/10/2018,31/10/18,745,53,54.75,53,54.4,54.38,96105,129,36,122925,165,27,1208390,1622
8/16/2018,DEBM,2018.11,1/11/2018,30/11/18,720,,,,,55.94,0,0,0,0,0,0,27360,38
8/16/2018,DEBM,2018.12,1/12/2018,31/12/18,744,49.85,49.85,49.85,49.85,49.75,3720,5,1,0,0,0,108624,146
8/16/2018,DEBM,2019.01,1/1/2019,31/01/19,744,,,,,53.82,0,0,0,0,0,0,0,0
8/16/2018,DEBM,2019.02,1/2/2019,28/02/19,672,,,,,55.29,0,0,0,0,0,0,0,0
8/16/2018,DEBM,2019.03,1/3/2019,31/03/19,743,,,,,47.59,0,0,0,0,0,0,0,0
8/16/2018,DEBM,2019.04,1/4/2019,30/04/19,720,,,,,43.92,0,0,0,0,0,0,0,0
8/16/2018,DEBM,2019.05,1/5/2019,31/05/19,744,,,,,40,0,0,0,0,0,0,0,0
8/15/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,54.39,0,0,0,0,0,0,39791352,53483
8/15/2018,DEBM,2018.09,1/9/2018,30/09/18,720,52.45,52.55,52.4,52.55,52.57,33120,46,9,144720,201,42,35182080,48864
8/15/2018,DEBM,2018.1,1/10/2018,31/10/18,745,53.15,53.55,53.15,53.4,53.57,37250,50,15,93125,125,27,1095895,1471
8/15/2018,DEBM,2018.11,1/11/2018,30/11/18,720,,,,,55.26,0,0,0,0,0,0,27360,38
8/15/2018,DEBM,2018.12,1/12/2018,31/12/18,744,,,,,49.98,0,0,0,0,0,0,108624,146
8/15/2018,DEBM,2019.01,1/1/2019,31/01/19,744,,,,,53.42,0,0,0,0,0,0,0,0
8/15/2018,DEBM,2019.02,1/2/2019,28/02/19,672,,,,,54.89,0,0,0,0,0,0,0,0
8/15/2018,DEBM,2019.03,1/3/2019,31/03/19,743,,,,,47.23,0,0,0,0,0,0,0,0
8/15/2018,DEBM,2019.04,1/4/2019,30/04/19,720,,,,,43.66,0,0,0,0,0,0,0,0
8/15/2018,DEBM,2019.05,1/5/2019,31/05/19,744,,,,,39.77,0,0,0,0,0,0,0,0
8/14/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,54.37,0,0,0,0,0,0,39791352,53483
8/14/2018,DEBM,2018.09,1/9/2018,30/09/18,720,52.6,52.75,52.4,52.45,52.56,221760,308,69,208800,290,41,34822080,48364
8/14/2018,DEBM,2018.1,1/10/2018,31/10/18,745,53.2,53.5,53.2,53.4,53.42,29800,40,13,213070,286,56,877610,1178
8/14/2018,DEBM,2018.11,1/11/2018,30/11/18,720,,,,,55.1,0,0,0,0,0,0,27360,38
8/14/2018,DEBM,2018.12,1/12/2018,31/12/18,744,50.3,50.4,50.3,50.4,49.95,8184,11,5,22320,30,3,78120,105
8/14/2018,DEBM,2019.01,1/1/2019,31/01/19,744,,,,,53.41,0,0,0,0,0,0,0,0
8/14/2018,DEBM,2019.02,1/2/2019,28/02/19,672,,,,,54.87,0,0,0,0,0,0,0,0
8/14/2018,DEBM,2019.03,1/3/2019,31/03/19,743,,,,,47.19,0,0,0,0,0,0,0,0
8/14/2018,DEBM,2019.04,1/4/2019,30/04/19,720,,,,,43.66,0,0,0,0,0,0,0,0
8/14/2018,DEBM,2019.05,1/5/2019,31/05/19,744,,,,,39.77,0,0,0,0,0,0,0,0
8/13/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,54.01,0,0,0,0,0,0,39791352,53483
8/13/2018,DEBM,2018.09,1/9/2018,30/09/18,720,51.7,52.24,51.65,52.1,52.13,131040,182,44,135360,188,21,34585200,48035
8/13/2018,DEBM,2018.1,1/10/2018,31/10/18,745,51.9,52.5,51.9,52.3,52.49,96850,130,23,90890,122,13,689870,926
8/13/2018,DEBM,2018.11,1/11/2018,30/11/18,720,54.15,54.15,54.15,54.15,54.55,3600,5,1,0,0,0,23760,33
8/13/2018,DEBM,2018.12,1/12/2018,31/12/18,744,,,,,49.81,0,0,0,3720,5,1,74400,100
8/13/2018,DEBM,2019.01,1/1/2019,31/01/19,744,,,,,52.86,0,0,0,0,0,0,0,0
8/13/2018,DEBM,2019.02,1/2/2019,28/02/19,672,,,,,54.31,0,0,0,0,0,0,0,0
8/13/2018,DEBM,2019.03,1/3/2019,31/03/19,743,,,,,46.75,0,0,0,0,0,0,0,0
8/13/2018,DEBM,2019.04,1/4/2019,30/04/19,720,,,,,43.35,0,0,0,0,0,0,0,0
8/13/2018,DEBM,2019.05,1/5/2019,31/05/19,744,,,,,39.48,0,0,0,0,0,0,0,0
8/10/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,53.34,0,0,0,0,0,0,39791352,53483
8/10/2018,DEBM,2018.09,1/9/2018,30/09/18,720,50.25,51.05,50.25,51,50.85,86400,120,22,237600,330,18,34290000,47625
8/10/2018,DEBM,2018.1,1/10/2018,31/10/18,745,50.6,51,50.55,51,51.05,17880,24,4,29800,40,5,657090,882
8/10/2018,DEBM,2018.11,1/11/2018,30/11/18,720,53.8,53.8,53.8,53.8,53.74,3600,5,1,0,0,0,20160,28
8/10/2018,DEBM,2018.12,1/12/2018,31/12/18,744,48.7,48.7,48.7,48.7,48.86,7440,10,2,44640,60,7,22320,30
8/10/2018,DEBM,2019.01,1/1/2019,31/01/19,744,,,,,51.87,0,0,0,0,0,0,0,0
8/10/2018,DEBM,2019.02,1/2/2019,28/02/19,672,,,,,53.28,0,0,0,0,0,0,0,0
8/10/2018,DEBM,2019.03,1/3/2019,31/03/19,743,,,,,45.85,0,0,0,0,0,0,0,0
8/10/2018,DEBM,2019.04,1/4/2019,30/04/19,720,,,,,42.36,0,0,0,0,0,0,0,0
8/10/2018,DEBM,2019.05,1/5/2019,31/05/19,744,,,,,38.58,0,0,0,0,0,0,0,0
8/9/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,53.18,0,0,0,0,0,0,39791352,53483
8/9/2018,DEBM,2018.09,1/9/2018,30/09/18,720,50.15,50.75,49.95,50.7,50.7,111600,155,33,208800,290,43,33999120,47221
8/9/2018,DEBM,2018.1,1/10/2018,31/10/18,745,50.79,50.79,50.79,50.79,50.93,2980,4,1,3725,5,1,657835,883
8/9/2018,DEBM,2018.11,1/11/2018,30/11/18,720,,,,,53.78,0,0,0,0,0,0,20160,28
8/9/2018,DEBM,2018.12,1/12/2018,31/12/18,744,,,,,48.7,0,0,0,0,0,0,22320,30
8/9/2018,DEBM,2019.01,1/1/2019,31/01/19,744,,,,,51.61,0,0,0,0,0,0,0,0
8/9/2018,DEBM,2019.02,1/2/2019,28/02/19,672,,,,,53.05,0,0,0,0,0,0,0,0
8/9/2018,DEBM,2019.03,1/3/2019,31/03/19,743,,,,,45.66,0,0,0,0,0,0,0,0
8/9/2018,DEBM,2019.04,1/4/2019,30/04/19,720,,,,,42.16,0,0,0,0,0,0,0,0
8/9/2018,DEBM,2019.05,1/5/2019,31/05/19,744,,,,,38.39,0,0,0,0,0,0,0,0
8/8/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,52.32,0,0,0,0,0,0,39791352,53483
8/8/2018,DEBM,2018.09,1/9/2018,30/09/18,720,50.7,50.9,50,50,50.05,272160,378,80,133200,185,32,33649200,46735
8/8/2018,DEBM,2018.1,1/10/2018,31/10/18,745,51.19,51.19,50.6,50.6,50.65,36505,49,8,26075,35,6,610155,819
8/8/2018,DEBM,2018.11,1/11/2018,30/11/18,720,53.95,53.95,53.95,53.95,53.34,3600,5,1,0,0,0,16560,23
8/8/2018,DEBM,2018.12,1/12/2018,31/12/18,744,,,,,48.51,0,0,0,0,0,0,22320,30
8/8/2018,DEBM,2019.01,1/1/2019,31/01/19,744,,,,,51.31,0,0,0,0,0,0,0,0
8/8/2018,DEBM,2019.02,1/2/2019,28/02/19,672,,,,,52.72,0,0,0,0,0,0,0,0
8/8/2018,DEBM,2019.03,1/3/2019,31/03/19,743,,,,,45.35,0,0,0,0,0,0,0,0
8/8/2018,DEBM,2019.04,1/4/2019,30/04/19,720,,,,,41.95,0,0,0,0,0,0,0,0
8/8/2018,DEBM,2019.05,1/5/2019,31/05/19,744,,,,,38.2,0,0,0,0,0,0,0,0
8/7/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,52.16,0,0,0,0,0,0,39791352,53483
8/7/2018,DEBM,2018.09,1/9/2018,30/09/18,720,50.4,51,50.4,50.6,50.79,164880,229,35,223920,311,22,33292800,46240
8/7/2018,DEBM,2018.1,1/10/2018,31/10/18,745,51.05,51.25,51,51.25,51.21,25330,34,4,4470,6,2,580355,779
8/7/2018,DEBM,2018.11,1/11/2018,30/11/18,720,,,,,53.98,0,0,0,0,0,0,16560,23
8/7/2018,DEBM,2018.12,1/12/2018,31/12/18,744,,,,,49.09,0,0,0,0,0,0,22320,30
8/7/2018,DEBM,2019.01,1/1/2019,31/01/19,744,,,,,51.53,0,0,0,0,0,0,0,0
8/7/2018,DEBM,2019.02,1/2/2019,28/02/19,672,,,,,53.04,0,0,0,0,0,0,0,0
8/7/2018,DEBM,2019.03,1/3/2019,31/03/19,743,,,,,45.66,0,0,0,0,0,0,0,0
8/7/2018,DEBM,2019.04,1/4/2019,30/04/19,720,,,,,42.1,0,0,0,0,0,0,0,0
8/7/2018,DEBM,2019.05,1/5/2019,31/05/19,744,,,,,38.35,0,0,0,0,0,0,0,0
8/6/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,52.31,0,0,0,0,0,0,39791352,53483
8/6/2018,DEBM,2018.09,1/9/2018,30/09/18,720,49.6,50.85,49.55,50.4,50.39,385200,535,93,162000,225,26,32850000,45625
8/6/2018,DEBM,2018.1,1/10/2018,31/10/18,745,50.9,51,50.9,50.9,50.83,47680,64,9,14900,20,4,525225,705
8/6/2018,DEBM,2018.11,1/11/2018,30/11/18,720,,,,,53.76,0,0,0,0,0,0,16560,23
8/6/2018,DEBM,2018.12,1/12/2018,31/12/18,744,,,,,49.01,0,0,0,0,0,0,22320,30
8/6/2018,DEBM,2019.01,1/1/2019,31/01/19,744,,,,,51.29,0,0,0,0,0,0,0,0
8/6/2018,DEBM,2019.02,1/2/2019,28/02/19,672,,,,,52.9,0,0,0,0,0,0,0,0
8/6/2018,DEBM,2019.03,1/3/2019,31/03/19,743,,,,,45.56,0,0,0,0,0,0,0,0
8/6/2018,DEBM,2019.04,1/4/2019,30/04/19,720,,,,,41.99,0,0,0,0,0,0,0,0
8/6/2018,DEBM,2019.05,1/5/2019,31/05/19,744,,,,,38.24,0,0,0,0,0,0,0,0
8/3/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,52.27,0,0,0,0,0,0,39791352,53483
8/3/2018,DEBM,2018.09,1/9/2018,30/09/18,720,49.5,50.2,49.35,50.2,49.9,145440,202,36,238320,331,37,32485680,45119
8/3/2018,DEBM,2018.1,1/10/2018,31/10/18,745,50.62,50.75,50.62,50.75,50.6,12665,17,4,9685,13,3,508835,683
8/3/2018,DEBM,2018.11,1/11/2018,30/11/18,720,53.5,53.5,53.5,53.5,53.52,3600,5,1,0,0,0,12960,18
8/3/2018,DEBM,2018.12,1/12/2018,31/12/18,744,,,,,48.69,0,0,0,0,0,0,22320,30
8/3/2018,DEBM,2019.01,1/1/2019,31/01/19,744,,,,,50.75,0,0,0,0,0,0,0,0
8/3/2018,DEBM,2019.02,1/2/2019,28/02/19,672,,,,,52.36,0,0,0,0,0,0,0,0
8/3/2018,DEBM,2019.03,1/3/2019,31/03/19,743,,,,,45.06,0,0,0,0,0,0,0,0
8/3/2018,DEBM,2019.04,1/4/2019,30/04/19,720,,,,,41.53,0,0,0,0,0,0,0,0
8/3/2018,DEBM,2019.05,1/5/2019,31/05/19,744,,,,,37.83,0,0,0,0,0,0,0,0
8/2/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,51.56,0,0,0,0,0,0,39791352,53483
8/2/2018,DEBM,2018.09,1/9/2018,30/09/18,720,49,49.5,48.85,49.25,49.3,288000,400,70,327600,455,50,31906080,44314
8/2/2018,DEBM,2018.1,1/10/2018,31/10/18,745,50.2,50.25,50,50.1,49.98,18625,25,6,11175,15,2,479035,643
8/2/2018,DEBM,2018.11,1/11/2018,30/11/18,720,,,,,53.05,0,0,0,0,0,0,12960,18
8/2/2018,DEBM,2018.12,1/12/2018,31/12/18,744,,,,,48.35,0,0,0,0,0,0,22320,30
8/2/2018,DEBM,2019.01,1/1/2019,31/01/19,744,,,,,49.99,0,0,0,0,0,0,0,0
8/2/2018,DEBM,2019.02,1/2/2019,28/02/19,672,,,,,52.32,0,0,0,0,0,0,0,0
8/2/2018,DEBM,2019.03,1/3/2019,31/03/19,743,,,,,44.45,0,0,0,0,0,0,0,0
8/2/2018,DEBM,2019.04,1/4/2019,30/04/19,720,,,,,41.06,0,0,0,0,0,0,0,0
8/2/2018,DEBM,2019.05,1/5/2019,31/05/19,744,,,,,37.4,0,0,0,0,0,0,0,0
8/1/2018,DEBM,2018.08,1/8/2018,31/08/18,744,,,,,52.23,0,0,0,0,0,0,39821112,53523
8/1/2018,DEBM,2018.09,1/9/2018,30/09/18,720,49.7,49.85,49.25,49.5,49.59,456480,634,97,152640,212,24,31379760,43583
8/1/2018,DEBM,2018.1,1/10/2018,31/10/18,745,50.42,50.42,50.35,50.35,50.46,5960,8,2,7450,10,2,465625,625
8/1/2018,DEBM,2018.11,1/11/2018,30/11/18,720,,,,,53.6,0,0,0,0,0,0,12960,18
8/1/2018,DEBM,2018.12,1/12/2018,31/12/18,744,,,,,48.67,0,0,0,0,0,0,22320,30
8/1/2018,DEBM,2019.01,1/1/2019,31/01/19,744,,,,,49.66,0,0,0,0,0,0,0,0
8/1/2018,DEBM,2019.02,1/2/2019,28/02/19,672,,,,,51.93,0,0,0,0,0,0,0,0
8/1/2018,DEBM,2019.03,1/3/2019,31/03/19,743,,,,,45.51,0,0,0,0,0,0,0,0
8/1/2018,DEBM,2019.04,1/4/2019,30/04/19,720,,,,,41.37,0,0,0,0,0,0,0,0
8/1/2018,DEBM,2019.05,1/5/2019,31/05/19,744,,,,,37.72,0,0,0,0,0,0,0,0
7/31/2018,DEBM,2018.08,1/8/2018,31/08/18,744,50.5,51.35,50.5,51,51.1,44640,60,12,242544,326,53,39597168,53222
7/31/2018,DEBM,2018.09,1/9/2018,30/09/18,720,49.05,49.45,49,49.2,49.23,74880,104,22,230400,320,40,31221360,43363
