Trading Day,Product,Maturity,Delivery Start,Delivery End,Lot Size,Settlement Price,Open Price,Timestamp Open Price ,High Price,Timestamp High Price,Low Price,Timestamp Low Price,Last  Price,Timestamp Last Price,Traded Lots,Traded Volume,Number of Trades,Open Interest Volume,Open Interest Lots,Traded Lots,Traded Volume,Number of Trades
10/7/2020,DEBM,2020-11,11/1/2020,11/30/2020,720 MWh,41.4,40.9,2020-10-07T08:00:23,41.8,2020-10-07T14:45:11,40.75,2020-10-07T08:20:14,41.65,2020-10-07T17:20:31,617,"444,240 MWh",207,"155,442,240 MWh","215,892","1,269","913,680 MWh",183
10/7/2020,DEBM,2020-12,12/1/2020,12/31/2020,744 MWh,38.86,38.95,2020-10-07T09:26:06,39.2,2020-10-07T17:01:35,38.8,2020-10-07T12:25:15,38.8,2020-10-07T17:59:59,191,"142,104 MWh",37,"153,510,264 MWh","206,331",443,"329,592 MWh",59
10/7/2020,DEBM,2021-01,1/1/2021,1/31/2021,744 MWh,43.35,43.5,2020-10-07T14:31:44,43.5,2020-10-07T14:31:44,43.5,2020-10-07T14:31:44,43.5,2020-10-07T14:31:44,5,"3,720 MWh",1,"33,480 MWh",45,,,
10/7/2020,DEBM,2021-02,2/1/2021,2/28/2021,672 MWh,43.77,44,2020-10-07T09:15:10,44,2020-10-07T09:15:10,44,2020-10-07T09:15:10,44,2020-10-07T15:18:27,10,"6,720 MWh",3,"41,664 MWh",62,15,"10,080 MWh",1
10/7/2020,DEBM,2021-03,3/1/2021,3/31/2021,743 MWh,40.27,,,,,,,,,,,,"52,010 MWh",70,,,
10/7/2020,DEBM,2021-04,4/1/2021,4/30/2021,720 MWh,37.77,37.75,2020-10-07T09:14:57,37.75,2020-10-07T09:14:57,37.75,2020-10-07T09:14:57,37.75,2020-10-07T09:14:57,5,"3,600 MWh",1,"3,600 MWh",5,,,
10/7/2020,DEBM,2021-05,5/1/2021,5/31/2021,744 MWh,36.64,,,,,,,,,,,,,,,,
10/7/2020,DEBM,2021-06,6/1/2021,6/30/2021,720 MWh,39.01,,,,,,,,,,,,,,,,
10/7/2020,DEBM,2021-07,7/1/2021,7/31/2021,744 MWh,39.3,,,,,,,,,,,,,,,,
10/6/2020,DEBM,2020-10,10/1/2020,10/31/2020,745 MWh,37.45,,,,,,,,,,,,"179,504,770 MWh","240,946",,,
10/6/2020,DEBM,2020-11,11/1/2020,11/30/2020,720 MWh,40.96,42.25,2020-10-06T08:24:29,42.25,2020-10-06T08:24:29,40.75,2020-10-06T14:51:42,41,2020-10-06T17:55:29,"1,097","789,840 MWh",281,"154,322,640 MWh","214,337","1,013","729,360 MWh",189
10/6/2020,DEBM,2020-12,12/1/2020,12/31/2020,744 MWh,38.46,39.15,2020-10-06T08:56:42,39.15,2020-10-06T08:56:42,38.15,2020-10-06T14:47:58,38.3,2020-10-06T17:59:05,154,"114,576 MWh",40,"153,066,840 MWh","205,735",442,"328,848 MWh",93
10/6/2020,DEBM,2021-01,1/1/2021,1/31/2021,744 MWh,43.14,,,,,,,,,,,,"29,760 MWh",40,,,
10/6/2020,DEBM,2021-02,2/1/2021,2/28/2021,672 MWh,43.55,43.5,2020-10-06T15:37:02,43.5,2020-10-06T15:37:02,43.5,2020-10-06T15:37:02,43.5,2020-10-06T15:37:02,1,672 MWh,1,"24,864 MWh",37,,,
10/6/2020,DEBM,2021-03,3/1/2021,3/31/2021,743 MWh,39.29,,,,,,,,,,,,"52,010 MWh",70,,,
10/6/2020,DEBM,2021-04,4/1/2021,4/30/2021,720 MWh,37.53,,,,,,,,,,,,,,,,
10/6/2020,DEBM,2021-05,5/1/2021,5/31/2021,744 MWh,35.99,,,,,,,,,,,,,,,,
10/6/2020,DEBM,2021-06,6/1/2021,6/30/2021,720 MWh,38.33,,,,,,,,,,,,,,,,
10/6/2020,DEBM,2021-07,7/1/2021,7/31/2021,744 MWh,38.91,,,,,,,,,,,,,,,,
10/5/2020,DEBM,2020-10,10/1/2020,10/31/2020,745 MWh,38.28,,,,,,,,,,,,"179,504,770 MWh","240,946",,,
10/5/2020,DEBM,2020-11,11/1/2020,11/30/2020,720 MWh,41.85,41.65,2020-10-05T08:12:28,42.2,2020-10-05T16:37:51,41.15,2020-10-05T11:29:59,42.05,2020-10-05T17:59:08,423,"304,560 MWh",169,"153,061,200 MWh","212,585",851,"612,720 MWh",164
10/5/2020,DEBM,2020-12,12/1/2020,12/31/2020,744 MWh,38.93,38.5,2020-10-05T08:39:27,39,2020-10-05T16:09:05,38.5,2020-10-05T08:39:27,39,2020-10-05T16:09:48,173,"128,712 MWh",31,"152,677,728 MWh","205,212",90,"66,960 MWh",15
10/5/2020,DEBM,2021-01,1/1/2021,1/31/2021,744 MWh,43.73,,,,,,,,,,,,"29,760 MWh",40,,,
10/5/2020,DEBM,2021-02,2/1/2021,2/28/2021,672 MWh,43.97,,,,,,,,,,,,"24,192 MWh",36,,,
10/5/2020,DEBM,2021-03,3/1/2021,3/31/2021,743 MWh,39.31,,,,,,,,,,,,"52,010 MWh",70,,,
10/5/2020,DEBM,2021-04,4/1/2021,4/30/2021,720 MWh,37.6,,,,,,,,,,,,,,,,
10/5/2020,DEBM,2021-05,5/1/2021,5/31/2021,744 MWh,36.12,,,,,,,,,,,,,,,,
10/5/2020,DEBM,2021-06,6/1/2021,6/30/2021,720 MWh,38.47,,,,,,,,,,,,,,,,
10/5/2020,DEBM,2021-07,7/1/2021,7/31/2021,744 MWh,38.86,,,,,,,,,,,,,,,,
10/2/2020,DEBM,2020-10,10/1/2020,10/31/2020,745 MWh,37.51,,,,,,,,,,,,"179,504,770 MWh","240,946",,,
10/2/2020,DEBM,2020-11,11/1/2020,11/30/2020,720 MWh,40.68,40.75,2020-10-02T08:14:03,41.2,2020-10-02T09:22:40,40.5,2020-10-02T15:23:51,41,2020-10-02T17:55:25,472,"339,840 MWh",140,"152,434,800 MWh","211,715",992,"714,240 MWh",197
10/2/2020,DEBM,2020-12,12/1/2020,12/31/2020,744 MWh,38.06,38,2020-10-02T08:05:35,38.45,2020-10-02T17:38:22,37.97,2020-10-02T14:53:25,38.45,2020-10-02T17:38:22,60,"44,640 MWh",16,"152,580,264 MWh","205,081",221,"164,424 MWh",23
10/2/2020,DEBM,2021-01,1/1/2021,1/31/2021,744 MWh,42.78,,,,,,,,,,,,"29,760 MWh",40,5,"3,720 MWh",1
10/2/2020,DEBM,2021-02,2/1/2021,2/28/2021,672 MWh,43.16,43.35,2020-10-02T12:15:00,43.35,2020-10-02T12:15:00,43.35,2020-10-02T12:15:00,43.35,2020-10-02T12:15:00,20,"13,440 MWh",1,"24,192 MWh",36,,,
10/2/2020,DEBM,2021-03,3/1/2021,3/31/2021,743 MWh,38.32,,,,,,,,,,,,"52,010 MWh",70,,,
10/2/2020,DEBM,2021-04,4/1/2021,4/30/2021,720 MWh,36.93,,,,,,,,,,,,,,,,
10/2/2020,DEBM,2021-05,5/1/2021,5/31/2021,744 MWh,35.41,,,,,,,,,,,,,,,,
10/2/2020,DEBM,2021-06,6/1/2021,6/30/2021,720 MWh,37.52,,,,,,,,,,,,,,,,
10/2/2020,DEBM,2021-07,7/1/2021,7/31/2021,744 MWh,38.07,,,,,,,,,,,,,,,,
10/1/2020,DEBM,2020-10,10/1/2020,10/31/2020,745 MWh,37.86,,,,,,,,,,,,"179,504,770 MWh","240,946",,,
10/1/2020,DEBM,2020-11,11/1/2020,11/30/2020,720 MWh,41.67,42.3,2020-10-01T08:02:05,42.4,2020-10-01T08:09:55,41.15,2020-10-01T16:01:24,41.15,2020-10-01T17:33:45,584,"420,480 MWh",169,"151,513,200 MWh","210,435",858,"617,760 MWh",156
10/1/2020,DEBM,2020-12,12/1/2020,12/31/2020,744 MWh,38.75,39.5,2020-10-01T08:01:08,39.8,2020-10-01T08:39:51,38.5,2020-10-01T16:04:09,38.6,2020-10-01T17:33:45,346,"257,424 MWh",113,"152,416,584 MWh","204,861",255,"189,720 MWh",27
10/1/2020,DEBM,2021-01,1/1/2021,1/31/2021,744 MWh,43.09,,,,,,,,,,,,"26,040 MWh",35,,,
10/1/2020,DEBM,2021-02,2/1/2021,2/28/2021,672 MWh,43.99,,,,,,,,,,,,"10,752 MWh",16,,,
10/1/2020,DEBM,2021-03,3/1/2021,3/31/2021,743 MWh,39.26,,,,,,,,,,,,"52,010 MWh",70,,,
10/1/2020,DEBM,2021-04,4/1/2021,4/30/2021,720 MWh,37.76,,,,,,,,,,,,,,,,
10/1/2020,DEBM,2021-05,5/1/2021,5/31/2021,744 MWh,35.82,,,,,,,,,,,,,,,,
10/1/2020,DEBM,2021-06,6/1/2021,6/30/2021,720 MWh,37.94,,,,,,,,,,,,,,,,
10/1/2020,DEBM,2021-07,7/1/2021,7/31/2021,744 MWh,38.47,,,,,,,,,,,,,,,,
9/30/2020,DEBM,2020-10,10/1/2020,10/31/2020,745 MWh,37.43,37.8,2020-09-30T08:09:14,37.9,2020-09-30T10:33:24,37.4,2020-09-30T13:01:31,37.55,2020-09-30T17:26:12,279,"207,855 MWh",43,"179,642,595 MWh","241,131",706,"525,970 MWh",102
9/30/2020,DEBM,2020-11,11/1/2020,11/30/2020,720 MWh,41.96,41.45,2020-09-30T08:12:05,42.25,2020-09-30T08:48:11,41.45,2020-09-30T08:12:05,42.05,2020-09-30T17:21:11,192,"138,240 MWh",81,"150,510,240 MWh","209,042",256,"184,320 MWh",54
9/30/2020,DEBM,2020-12,12/1/2020,12/31/2020,744 MWh,39.43,39.95,2020-09-30T10:28:05,40,2020-09-30T11:01:42,39.45,2020-09-30T13:49:00,39.55,2020-09-30T17:24:35,68,"50,592 MWh",19,"152,002,176 MWh","204,304",173,"128,712 MWh",43
9/30/2020,DEBM,2021-01,1/1/2021,1/31/2021,744 MWh,43.61,,,,,,,,,,,,"26,040 MWh",35,,,
9/30/2020,DEBM,2021-02,2/1/2021,2/28/2021,672 MWh,44.29,44.5,2020-09-30T14:32:07,44.5,2020-09-30T14:32:07,44.5,2020-09-30T14:32:07,44.5,2020-09-30T14:32:07,5,"3,360 MWh",1,"10,752 MWh",16,,,
9/30/2020,DEBM,2021-03,3/1/2021,3/31/2021,743 MWh,40.38,,,,,,,,,,,,"52,010 MWh",70,,,
9/30/2020,DEBM,2021-04,4/1/2021,4/30/2021,720 MWh,38.01,,,,,,,,,,,,,,,,
9/30/2020,DEBM,2021-05,5/1/2021,5/31/2021,744 MWh,36.29,,,,,,,,,,,,,,,,
9/30/2020,DEBM,2021-06,6/1/2021,6/30/2021,720 MWh,38.46,,,,,,,,,,,,,,,,
9/30/2020,DEBM,2021-07,7/1/2021,7/31/2021,744 MWh,39.15,,,,,,,,,,,,,,,,
9/29/2020,DEBM,2020-09,9/1/2020,9/30/2020,720 MWh,43.69,,,,,,,,,,,,"162,243,360 MWh","225,338",,,
9/29/2020,DEBM,2020-10,10/1/2020,10/31/2020,745 MWh,38.7,39.1,2020-09-29T08:25:39,39.2,2020-09-29T11:22:21,38.45,2020-09-29T17:17:39,38.45,2020-09-29T17:17:39,179,"133,355 MWh",41,"179,211,240 MWh","240,552","1,009","751,705 MWh",130
9/29/2020,DEBM,2020-11,11/1/2020,11/30/2020,720 MWh,42.79,42.45,2020-09-29T09:10:08,43.15,2020-09-29T13:18:42,42.1,2020-09-29T17:54:39,42.3,2020-09-29T17:57:45,334,"240,480 MWh",144,"150,286,320 MWh","208,731",366,"263,520 MWh",64
9/29/2020,DEBM,2020-12,12/1/2020,12/31/2020,744 MWh,40.53,40.25,2020-09-29T09:39:31,40.6,2020-09-29T13:10:05,40,2020-09-29T17:29:49,40.15,2020-09-29T17:57:45,68,"50,592 MWh",23,"151,831,056 MWh","204,074",50,"37,200 MWh",11
9/29/2020,DEBM,2021-01,1/1/2021,1/31/2021,744 MWh,44.3,44.45,2020-09-29T14:26:22,44.45,2020-09-29T14:26:22,44.45,2020-09-29T14:26:22,44.45,2020-09-29T14:26:22,2,"1,488 MWh",1,"26,040 MWh",35,5,"3,720 MWh",1
9/29/2020,DEBM,2021-02,2/1/2021,2/28/2021,672 MWh,45.06,,,,,,,,,,,,"7,392 MWh",11,,,
9/29/2020,DEBM,2021-03,3/1/2021,3/31/2021,743 MWh,41.19,41.5,2020-09-29T15:49:31,41.5,2020-09-29T15:49:31,41.5,2020-09-29T15:49:31,41.5,2020-09-29T15:49:31,5,"3,715 MWh",1,"52,010 MWh",70,,,
9/29/2020,DEBM,2021-04,4/1/2021,4/30/2021,720 MWh,38.53,,,,,,,,,,,,,,,,
9/29/2020,DEBM,2021-05,5/1/2021,5/31/2021,744 MWh,36.62,,,,,,,,,,,,,,,,
9/29/2020,DEBM,2021-06,6/1/2021,6/30/2021,720 MWh,38.81,,,,,,,,,,,,,,,,
9/28/2020,DEBM,2020-09,9/1/2020,9/30/2020,720 MWh,43.62,,,,,,,,,,,,"162,243,360 MWh","225,338",,,
9/28/2020,DEBM,2020-10,10/1/2020,10/31/2020,745 MWh,38.03,37.75,2020-09-28T08:00:04,38.7,2020-09-28T17:42:07,37.25,2020-09-28T08:07:59,38.7,2020-09-28T17:42:07,443,"330,035 MWh",106,"178,699,425 MWh","239,865","1,531","1,140,595 MWh",176
9/28/2020,DEBM,2020-11,11/1/2020,11/30/2020,720 MWh,41.82,42,2020-09-28T08:53:48,42.45,2020-09-28T17:30:51,41.55,2020-09-28T12:19:14,42.45,2020-09-28T17:59:58,408,"293,760 MWh",112,"149,880,960 MWh","208,168",388,"279,360 MWh",35
9/28/2020,DEBM,2020-12,12/1/2020,12/31/2020,744 MWh,39.51,39,2020-09-28T11:05:27,40.1,2020-09-28T17:16:10,39,2020-09-28T11:05:27,40.1,2020-09-28T17:41:51,146,"108,624 MWh",33,"151,766,328 MWh","203,987",130,"96,720 MWh",8
9/28/2020,DEBM,2021-01,1/1/2021,1/31/2021,744 MWh,43.17,,,,,,,,,,,,"22,320 MWh",30,,,
9/28/2020,DEBM,2021-02,2/1/2021,2/28/2021,672 MWh,43.8,,,,,,,,,,,,"7,392 MWh",11,,,
9/28/2020,DEBM,2021-03,3/1/2021,3/31/2021,743 MWh,40.07,,,,,,,,,,,,"48,295 MWh",65,,,
9/28/2020,DEBM,2021-04,4/1/2021,4/30/2021,720 MWh,37.78,,,,,,,,,,,,,,,,
9/28/2020,DEBM,2021-05,5/1/2021,5/31/2021,744 MWh,35.91,,,,,,,,,,,,,,,,
9/28/2020,DEBM,2021-06,6/1/2021,6/30/2021,720 MWh,38.05,,,,,,,,,,,,,,,,
9/25/2020,DEBM,2020-09,9/1/2020,9/30/2020,720 MWh,43.59,,,,,,,,,,,,"162,243,360 MWh","225,338",,,
9/25/2020,DEBM,2020-10,10/1/2020,10/31/2020,745 MWh,37.9,37.9,2020-09-25T08:08:05,38,2020-09-25T16:06:44,37.55,2020-09-25T12:42:37,37.8,2020-09-25T17:27:32,221,"164,645 MWh",63,"27,495,715 MWh","36,907","1,606","1,196,470 MWh",261
9/25/2020,DEBM,2020-11,11/1/2020,11/30/2020,720 MWh,41.71,41.75,2020-09-25T08:41:31,41.9,2020-09-25T09:16:07,41.6,2020-09-25T13:14:07,41.65,2020-09-25T17:14:01,132,"95,040 MWh",62,"4,507,200 MWh","6,260",480,"345,600 MWh",62
9/25/2020,DEBM,2020-12,12/1/2020,12/31/2020,744 MWh,39.17,38.75,2020-09-25T09:54:22,39,2020-09-25T15:36:41,38.75,2020-09-25T09:54:22,39,2020-09-25T15:42:15,32,"23,808 MWh",8,"1,723,848 MWh","2,317",187,"139,128 MWh",27
9/25/2020,DEBM,2021-01,1/1/2021,1/31/2021,744 MWh,42.94,,,,,,,,,,,,"22,320 MWh",30,,,
9/25/2020,DEBM,2021-02,2/1/2021,2/28/2021,672 MWh,43.68,,,,,,,,,,,,"7,392 MWh",11,,,
9/25/2020,DEBM,2021-03,3/1/2021,3/31/2021,743 MWh,39.92,,,,,,,,,,,,"48,295 MWh",65,,,
9/25/2020,DEBM,2021-04,4/1/2021,4/30/2021,720 MWh,37.39,,,,,,,,,,,,,,,,
9/25/2020,DEBM,2021-05,5/1/2021,5/31/2021,744 MWh,35.54,,,,,,,,,,,,,,,,
9/25/2020,DEBM,2021-06,6/1/2021,6/30/2021,720 MWh,37.66,,,,,,,,,,,,,,,,
9/24/2020,DEBM,2020-09,9/1/2020,9/30/2020,720 MWh,43,,,,,,,,,,,,"162,261,360 MWh","225,363",,,
9/24/2020,DEBM,2020-10,10/1/2020,10/31/2020,745 MWh,38.05,38.4,2020-09-24T08:35:03,38.5,2020-09-24T08:35:04,37.8,2020-09-24T17:42:17,37.9,2020-09-24T17:47:37,627,"467,115 MWh",142,"26,307,440 MWh","35,312","1,383","1,030,335 MWh",211
9/24/2020,DEBM,2020-11,11/1/2020,11/30/2020,720 MWh,41.97,42.1,2020-09-24T10:01:45,42.4,2020-09-24T13:40:31,41.95,2020-09-24T16:51:57,42,2020-09-24T17:12:39,78,"56,160 MWh",24,"4,158,720 MWh","5,776",534,"384,480 MWh",76
9/24/2020,DEBM,2020-12,12/1/2020,12/31/2020,744 MWh,39.12,39,2020-09-24T12:28:30,39.25,2020-09-24T13:02:14,38.8,2020-09-24T17:18:57,39.05,2020-09-24T17:46:47,45,"33,480 MWh",9,"1,580,256 MWh","2,124",55,"40,920 MWh",11
9/24/2020,DEBM,2021-01,1/1/2021,1/31/2021,744 MWh,43.3,,,,,,,,,,,,"22,320 MWh",30,,,
9/24/2020,DEBM,2021-02,2/1/2021,2/28/2021,672 MWh,44.04,,,,,,,,,,,,"7,392 MWh",11,,,
9/24/2020,DEBM,2021-03,3/1/2021,3/31/2021,743 MWh,40.26,,,,,,,,,,,,"48,295 MWh",65,,,
9/24/2020,DEBM,2021-04,4/1/2021,4/30/2021,720 MWh,37.56,,,,,,,,,,,,,,,,
9/24/2020,DEBM,2021-05,5/1/2021,5/31/2021,744 MWh,35.71,,,,,,,,,,,,,,,,
9/24/2020,DEBM,2021-06,6/1/2021,6/30/2021,720 MWh,37.84,,,,,,,,,,,,,,,,
9/23/2020,DEBM,2020-09,9/1/2020,9/30/2020,720 MWh,42.81,,,,,,,,,,,,"162,261,360 MWh","225,363",,,
9/23/2020,DEBM,2020-10,10/1/2020,10/31/2020,745 MWh,38.62,38.5,2020-09-23T08:23:32,38.85,2020-09-23T17:03:44,38.3,2020-09-23T15:04:28,38.7,2020-09-23T17:58:32,400,"298,000 MWh",102,"25,101,285 MWh","33,693","1,211","902,195 MWh",195
9/23/2020,DEBM,2020-11,11/1/2020,11/30/2020,720 MWh,42.57,42.6,2020-09-23T09:49:45,42.75,2020-09-23T10:02:49,42.15,2020-09-23T15:05:48,42.5,2020-09-23T17:43:56,69,"49,680 MWh",24,"3,889,440 MWh","5,402",286,"205,920 MWh",50
9/23/2020,DEBM,2020-12,12/1/2020,12/31/2020,744 MWh,39.36,39.25,2020-09-23T09:29:15,39.55,2020-09-23T11:16:43,39.25,2020-09-23T09:29:15,39.25,2020-09-23T15:01:23,16,"11,904 MWh",5,"1,516,272 MWh","2,038",25,"18,600 MWh",6
9/23/2020,DEBM,2021-01,1/1/2021,1/31/2021,744 MWh,43.64,,,,,,,,,,,,"22,320 MWh",30,,,
9/23/2020,DEBM,2021-02,2/1/2021,2/28/2021,672 MWh,44.43,,,,,,,,,,,,"7,392 MWh",11,,,
9/23/2020,DEBM,2021-03,3/1/2021,3/31/2021,743 MWh,40.6,,,,,,,,,,,,"48,295 MWh",65,,,
9/23/2020,DEBM,2021-04,4/1/2021,4/30/2021,720 MWh,38.03,,,,,,,,,,,,,,,,
9/23/2020,DEBM,2021-05,5/1/2021,5/31/2021,744 MWh,36.15,,,,,,,,,,,,,,,,
9/23/2020,DEBM,2021-06,6/1/2021,6/30/2021,720 MWh,38.31,,,,,,,,,,,,,,,,
9/22/2020,DEBM,2020-09,9/1/2020,9/30/2020,720 MWh,42.04,,,,,,,,,,,,"162,261,360 MWh","225,363",,,
9/22/2020,DEBM,2020-10,10/1/2020,10/31/2020,745 MWh,37.76,37.15,2020-09-22T08:25:52,38.75,2020-09-22T17:56:32,37.15,2020-09-22T08:25:52,38.7,2020-09-22T17:58:07,317,"236,165 MWh",119,"24,015,075 MWh","32,235","1,211","902,195 MWh",193
9/22/2020,DEBM,2020-11,11/1/2020,11/30/2020,720 MWh,41.65,41.15,2020-09-22T08:31:29,42.05,2020-09-22T17:11:40,41.15,2020-09-22T08:31:29,42.05,2020-09-22T17:11:40,140,"100,800 MWh",36,"3,717,360 MWh","5,163",407,"293,040 MWh",66
9/22/2020,DEBM,2020-12,12/1/2020,12/31/2020,744 MWh,38.99,38.95,2020-09-22T09:18:47,39.2,2020-09-22T16:50:00,38.65,2020-09-22T11:41:20,39.2,2020-09-22T16:50:00,18,"13,392 MWh",6,"1,489,488 MWh","2,002",13,"9,672 MWh",2
9/22/2020,DEBM,2021-01,1/1/2021,1/31/2021,744 MWh,42.99,,,,,,,,,,,,"22,320 MWh",30,,,
9/22/2020,DEBM,2021-02,2/1/2021,2/28/2021,672 MWh,43.73,,,,,,,,,,,,"7,392 MWh",11,,,
9/22/2020,DEBM,2021-03,3/1/2021,3/31/2021,743 MWh,39.97,,,,,,,,,,,,"48,295 MWh",65,,,
9/22/2020,DEBM,2021-04,4/1/2021,4/30/2021,720 MWh,37.64,,,,,,,,,,,,,,,,
9/22/2020,DEBM,2021-05,5/1/2021,5/31/2021,744 MWh,35.78,,,,,,,,,,,,,,,,
9/22/2020,DEBM,2021-06,6/1/2021,6/30/2021,720 MWh,37.92,,,,,,,,,,,,,,,,
9/21/2020,DEBM,2020-09,9/1/2020,9/30/2020,720 MWh,42.55,,,,,,,,,,,,"162,261,360 MWh","225,363",,,
9/21/2020,DEBM,2020-10,10/1/2020,10/31/2020,745 MWh,37.79,39.35,2020-09-21T08:25:35,39.35,2020-09-21T08:25:35,37.65,2020-09-21T15:53:02,37.85,2020-09-21T17:56:07,399,"297,255 MWh",93,"23,106,175 MWh","31,015",876,"652,620 MWh",176
9/21/2020,DEBM,2020-11,11/1/2020,11/30/2020,720 MWh,41.7,42.95,2020-09-21T10:20:07,42.95,2020-09-21T10:20:07,41.65,2020-09-21T15:57:17,41.65,2020-09-21T16:00:02,281,"202,320 MWh",62,"3,424,320 MWh","4,756",227,"163,440 MWh",38
9/21/2020,DEBM,2020-12,12/1/2020,12/31/2020,744 MWh,39.24,39.65,2020-09-21T11:51:38,39.75,2020-09-21T13:44:18,38.9,2020-09-21T16:02:57,38.9,2020-09-21T16:02:57,27,"20,088 MWh",13,"1,468,656 MWh","1,974",5,"3,720 MWh",1
9/21/2020,DEBM,2021-01,1/1/2021,1/31/2021,744 MWh,43.12,,,,,,,,,,,,"22,320 MWh",30,,,
9/21/2020,DEBM,2021-02,2/1/2021,2/28/2021,672 MWh,44.05,,,,,,,,,,,,"7,392 MWh",11,,,
9/21/2020,DEBM,2021-03,3/1/2021,3/31/2021,743 MWh,40.71,,,,,,,,,,,,"48,295 MWh",65,,,
9/21/2020,DEBM,2021-04,4/1/2021,4/30/2021,720 MWh,37.75,,,,,,,,,,,,,,,,
9/21/2020,DEBM,2021-05,5/1/2021,5/31/2021,744 MWh,35.88,,,,,,,,,,,,,,,,
9/21/2020,DEBM,2021-06,6/1/2021,6/30/2021,720 MWh,38.02,,,,,,,,,,,,,,,,
9/18/2020,DEBM,2020-09,9/1/2020,9/30/2020,720 MWh,41.72,,,,,,,,,,,,"162,261,360 MWh","225,363",,,
9/18/2020,DEBM,2020-10,10/1/2020,10/31/2020,745 MWh,38.64,38.25,2020-09-18T08:07:41,39,2020-09-18T15:06:18,38.25,2020-09-18T08:07:41,38.7,2020-09-18T17:58:50,939,"699,555 MWh",199,"22,360,430 MWh","30,014","1,670","1,244,150 MWh",166
9/18/2020,DEBM,2020-11,11/1/2020,11/30/2020,720 MWh,42.78,42.55,2020-09-18T08:01:44,43,2020-09-18T15:10:44,42.3,2020-09-18T12:00:38,42.8,2020-09-18T17:38:45,242,"174,240 MWh",58,"3,182,400 MWh","4,420",669,"481,680 MWh",69
9/18/2020,DEBM,2020-12,12/1/2020,12/31/2020,744 MWh,39.69,40.2,2020-09-18T09:10:45,40.2,2020-09-18T09:10:45,39.8,2020-09-18T11:22:43,40.05,2020-09-18T17:55:13,53,"39,432 MWh",11,"1,448,568 MWh","1,947",55,"40,920 MWh",10
9/18/2020,DEBM,2021-01,1/1/2021,1/31/2021,744 MWh,44.45,,,,,,,,,,,,"22,320 MWh",30,,,
9/18/2020,DEBM,2021-02,2/1/2021,2/28/2021,672 MWh,44.89,,,,,,,,,,,,"7,392 MWh",11,,,
9/18/2020,DEBM,2021-03,3/1/2021,3/31/2021,743 MWh,41.05,,,,,,,,,,,,"48,295 MWh",65,20,"14,860 MWh",1
9/18/2020,DEBM,2021-04,4/1/2021,4/30/2021,720 MWh,38.74,,,,,,,,,,,,,,,,
9/18/2020,DEBM,2021-05,5/1/2021,5/31/2021,744 MWh,36.82,,,,,,,,,,,,,,,,
9/18/2020,DEBM,2021-06,6/1/2021,6/30/2021,720 MWh,39.02,,,,,,,,,,,,,,,,
9/17/2020,DEBM,2020-09,9/1/2020,9/30/2020,720 MWh,41.8,,,,,,,,,,,,"162,261,360 MWh","225,363",,,
9/17/2020,DEBM,2020-10,10/1/2020,10/31/2020,745 MWh,39.04,39.45,2020-09-17T08:08:25,39.85,2020-09-17T09:48:29,38.75,2020-09-17T17:05:29,38.8,2020-09-17T17:44:02,878,"654,110 MWh",207,"20,722,920 MWh","27,816","1,936","1,442,320 MWh",298
9/17/2020,DEBM,2020-11,11/1/2020,11/30/2020,720 MWh,43,43.55,2020-09-17T08:52:27,43.55,2020-09-17T08:52:27,42.55,2020-09-17T17:58:20,42.55,2020-09-17T17:58:20,154,"110,880 MWh",52,"2,572,560 MWh","3,573",301,"216,720 MWh",37
9/17/2020,DEBM,2020-12,12/1/2020,12/31/2020,744 MWh,40.4,40.95,2020-09-17T08:52:45,41,2020-09-17T10:07:18,40.05,2020-09-17T13:00:00,40.25,2020-09-17T17:30:27,74,"55,056 MWh",21,"1,381,608 MWh","1,857",10,"7,440 MWh",2
9/17/2020,DEBM,2021-01,1/1/2021,1/31/2021,744 MWh,44.62,,,,,,,,,,,,"22,320 MWh",30,,,
9/17/2020,DEBM,2021-02,2/1/2021,2/28/2021,672 MWh,45.76,,,,,,,,,,,,"7,392 MWh",11,,,
9/17/2020,DEBM,2021-03,3/1/2021,3/31/2021,743 MWh,41.63,,,,,,,,,,,,"33,435 MWh",45,,,
9/17/2020,DEBM,2021-04,4/1/2021,4/30/2021,720 MWh,39.24,,,,,,,,,,,,,,,,
9/17/2020,DEBM,2021-05,5/1/2021,5/31/2021,744 MWh,37.3,,,,,,,,,,,,,,,,
9/17/2020,DEBM,2021-06,6/1/2021,6/30/2021,720 MWh,39.52,,,,,,,,,,,,,,,,
9/16/2020,DEBM,2020-09,9/1/2020,9/30/2020,720 MWh,42.99,,,,,,,,,,,,"162,261,360 MWh","225,363",,,
9/16/2020,DEBM,2020-10,10/1/2020,10/31/2020,745 MWh,39.93,40.7,2020-09-16T08:32:14,41,2020-09-16T09:31:39,39.99,2020-09-16T15:42:43,40.65,2020-09-16T17:50:20,724,"539,380 MWh",236,"18,748,670 MWh","25,166",963,"717,435 MWh",151
9/16/2020,DEBM,2020-11,11/1/2020,11/30/2020,720 MWh,43.33,44,2020-09-16T09:31:53,44,2020-09-16T09:31:53,43.5,2020-09-16T14:35:53,43.5,2020-09-16T15:57:45,41,"29,520 MWh",11,"2,275,200 MWh","3,160",550,"396,000 MWh",75
