Trading Day,Product,Maturity,Delivery Start,Delivery End,Lot Size,Settlement Price,Open Price,Timestamp Open Price ,High Price,Timestamp High Price,Low Price,Timestamp Low Price,Last  Price,Timestamp Last Price,Traded Lots,Traded Volume,Number of Trades,Open Interest Volume (prev. day),Open Interest Lots (prev. day),Traded Lots,Traded Volume,Number of Trades
12/20/2019,DEBM,2020-04,4/1/2020,4/30/2020,720 MWh,38.55,,,,,,,,,,,,"95,040 MWh",132,1,720 MWh,1
12/20/2019,DEBM,2020-05,5/1/2020,5/31/2020,744 MWh,37.93,,,,,,,,,,,,"3,720 MWh",5,,,
12/20/2019,DEBM,2020-06,6/1/2020,6/30/2020,720 MWh,39.38,,,,,,,,,,,,"6,480 MWh",9,,,
12/20/2019,DEBM,2020-07,7/1/2020,7/31/2020,744 MWh,41.88,,,,,,,,,,,,,,,,
12/20/2019,DEBM,2020-08,8/1/2020,8/31/2020,744 MWh,40.3,,,,,,,,,,,,,,,,
12/20/2019,DEBM,2020-09,9/1/2020,9/30/2020,720 MWh,44.5,,,,,,,,,,,,,,,,
12/19/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,32.02,,,,,,,,,,,,"131,604,672 MWh","176,888",,,
12/19/2019,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,42.57,43.25,2019-12-19T08:23:14,43.35,2019-12-19T08:47:28,42.25,2019-12-19T14:13:29,43,2019-12-19T17:29:25,443,"329,592 MWh",125,"15,855,384 MWh","21,311","1,101","819,144 MWh",183
12/19/2019,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,45.59,46.55,2019-12-19T08:47:03,46.6,2019-12-19T08:58:26,45.35,2019-12-19T14:34:38,45.5,2019-12-19T15:17:15,318,"221,328 MWh",118,"5,973,072 MWh","8,582",365,"254,040 MWh",64
12/19/2019,DEBM,2020-03,3/1/2020,3/31/2020,743 MWh,41.26,42.2,2019-12-19T08:19:52,42.2,2019-12-19T08:19:52,40.8,2019-12-19T13:10:01,41.55,2019-12-19T17:00:42,246,"182,778 MWh",114,"3,045,557 MWh","4,099",163,"121,109 MWh",15
12/19/2019,DEBM,2020-04,4/1/2020,4/30/2020,720 MWh,39.18,39.05,2019-12-19T10:59:12,39.05,2019-12-19T10:59:12,39.05,2019-12-19T10:59:12,39.05,2019-12-19T10:59:12,10,"7,200 MWh",1,"94,320 MWh",131,,,
12/19/2019,DEBM,2020-05,5/1/2020,5/31/2020,744 MWh,38.27,,,,,,,,,,,,"3,720 MWh",5,,,
12/19/2019,DEBM,2020-06,6/1/2020,6/30/2020,720 MWh,39.75,,,,,,,,,,,,"6,480 MWh",9,,,
12/19/2019,DEBM,2020-07,7/1/2020,7/31/2020,744 MWh,42.34,,,,,,,,,,,,,,,,
12/19/2019,DEBM,2020-08,8/1/2020,8/31/2020,744 MWh,40.75,,,,,,,,,,,,,,,,
12/19/2019,DEBM,2020-09,9/1/2020,9/30/2020,720 MWh,45,,,,,,,,,,,,,,,,
12/18/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,32.1,,,,,,,,,,,,"131,604,672 MWh","176,888",,,
12/18/2019,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,42.5,42.2,2019-12-18T08:28:55,42.99,2019-12-18T16:42:16,42.15,2019-12-18T13:36:39,42.85,2019-12-18T17:57:56,360,"267,840 MWh",79,"14,813,784 MWh","19,911","1,647","1,225,368 MWh",172
12/18/2019,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,45.3,45.35,2019-12-18T09:11:18,46.05,2019-12-18T16:31:19,45.2,2019-12-18T13:10:50,45.9,2019-12-18T17:25:36,585,"407,160 MWh",355,"5,608,368 MWh","8,058",213,"148,248 MWh",36
12/18/2019,DEBM,2020-03,3/1/2020,3/31/2020,743 MWh,40.88,41,2019-12-18T09:15:40,41.45,2019-12-18T17:25:04,40.85,2019-12-18T13:07:53,41.45,2019-12-18T17:25:04,253,"187,979 MWh",66,"2,786,250 MWh","3,750",118,"87,674 MWh",12
12/18/2019,DEBM,2020-04,4/1/2020,4/30/2020,720 MWh,39,39.4,2019-12-18T09:52:15,39.4,2019-12-18T09:52:15,39.25,2019-12-18T11:25:32,39.25,2019-12-18T11:25:32,15,"10,800 MWh",2,"87,120 MWh",121,,,
12/18/2019,DEBM,2020-05,5/1/2020,5/31/2020,744 MWh,37.91,,,,,,,,,,,,"3,720 MWh",5,,,
12/18/2019,DEBM,2020-06,6/1/2020,6/30/2020,720 MWh,39.64,39.75,2019-12-18T15:48:45,39.8,2019-12-18T16:26:36,39.75,2019-12-18T15:48:45,39.8,2019-12-18T16:26:36,7,"5,040 MWh",2,"6,480 MWh",9,,,
12/18/2019,DEBM,2020-07,7/1/2020,7/31/2020,744 MWh,42.24,,,,,,,,,,,,,,,,
12/18/2019,DEBM,2020-08,8/1/2020,8/31/2020,744 MWh,40.65,,,,,,,,,,,,,,,,
12/18/2019,DEBM,2020-09,9/1/2020,9/30/2020,720 MWh,44.89,,,,,,,,,,,,,,,,
12/17/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,31.38,,,,,,,,,,,,"131,604,672 MWh","176,888",,,
12/17/2019,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,42.04,41.3,2019-12-17T08:00:00,42.2,2019-12-17T16:33:16,41.3,2019-12-17T08:00:00,42.2,2019-12-17T17:55:14,198,"147,312 MWh",52,"13,563,864 MWh","18,231","1,011","752,184 MWh",122
12/17/2019,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,45.05,44.5,2019-12-17T08:02:04,45.4,2019-12-17T17:27:00,44.5,2019-12-17T08:02:04,45.25,2019-12-17T17:57:22,234,"162,864 MWh",50,"5,146,224 MWh","7,394",349,"242,904 MWh",44
12/17/2019,DEBM,2020-03,3/1/2020,3/31/2020,743 MWh,41,40.75,2019-12-17T08:19:59,41.1,2019-12-17T17:20:00,40.6,2019-12-17T11:01:57,41.1,2019-12-17T17:20:00,251,"186,493 MWh",67,"2,528,429 MWh","3,403",20,"14,860 MWh",4
12/17/2019,DEBM,2020-04,4/1/2020,4/30/2020,720 MWh,38.77,38.55,2019-12-17T14:20:58,38.55,2019-12-17T14:20:58,38.55,2019-12-17T14:20:58,38.55,2019-12-17T14:20:58,5,"3,600 MWh",1,"76,320 MWh",106,5,"3,600 MWh",1
12/17/2019,DEBM,2020-05,5/1/2020,5/31/2020,744 MWh,37.8,,,,,,,,,,,,"3,720 MWh",5,,,
12/17/2019,DEBM,2020-06,6/1/2020,6/30/2020,720 MWh,39.49,,,,,,,,,,,,"1,440 MWh",2,,,
12/17/2019,DEBM,2020-07,7/1/2020,7/31/2020,744 MWh,42.16,,,,,,,,,,,,,,,,
12/17/2019,DEBM,2020-08,8/1/2020,8/31/2020,744 MWh,40.57,,,,,,,,,,,,,,,,
12/17/2019,DEBM,2020-09,9/1/2020,9/30/2020,720 MWh,44.69,,,,,,,,,,,,,,,,
12/16/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,30.52,,,,,,,,,,,,"131,604,672 MWh","176,888",,,
12/16/2019,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,41.19,40.75,2019-12-16T08:08:22,41.3,2019-12-16T16:03:26,40.65,2019-12-16T10:05:18,41.15,2019-12-16T17:02:45,493,"366,792 MWh",120,"12,903,936 MWh","17,344","1,085","807,240 MWh",110
12/16/2019,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,44.36,44.25,2019-12-16T09:26:22,44.5,2019-12-16T16:03:09,44.05,2019-12-16T09:55:38,44.25,2019-12-16T17:58:42,157,"109,272 MWh",48,"4,796,832 MWh","6,892",281,"195,576 MWh",35
12/16/2019,DEBM,2020-03,3/1/2020,3/31/2020,743 MWh,40.17,40.2,2019-12-16T09:26:11,40.3,2019-12-16T12:07:25,40.05,2019-12-16T09:55:38,40.1,2019-12-16T17:36:31,30,"22,290 MWh",17,"2,330,791 MWh","3,137",40,"29,720 MWh",6
12/16/2019,DEBM,2020-04,4/1/2020,4/30/2020,720 MWh,38.42,38.7,2019-12-16T10:18:45,38.7,2019-12-16T10:18:45,38.65,2019-12-16T15:10:06,38.65,2019-12-16T15:10:06,18,"12,960 MWh",3,"69,120 MWh",96,,,
12/16/2019,DEBM,2020-05,5/1/2020,5/31/2020,744 MWh,37.41,,,,,,,,,,,,"3,720 MWh",5,,,
12/16/2019,DEBM,2020-06,6/1/2020,6/30/2020,720 MWh,39.34,,,,,,,,,,,,"1,440 MWh",2,2,"1,440 MWh",1
12/16/2019,DEBM,2020-07,7/1/2020,7/31/2020,744 MWh,41.58,,,,,,,,,,,,,,,,
12/16/2019,DEBM,2020-08,8/1/2020,8/31/2020,744 MWh,40.02,,,,,,,,,,,,,,,,
12/16/2019,DEBM,2020-09,9/1/2020,9/30/2020,720 MWh,44.18,,,,,,,,,,,,,,,,
12/13/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,30.25,,,,,,,,,,,,"131,604,672 MWh","176,888",,,
12/13/2019,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,41.6,42.1,2019-12-13T08:18:43,42.2,2019-12-13T09:00:27,40.9,2019-12-13T17:46:23,40.9,2019-12-13T17:47:17,400,"297,600 MWh",78,"11,994,024 MWh","16,121",489,"363,816 MWh",69
12/13/2019,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,45.07,45.4,2019-12-13T09:57:04,45.4,2019-12-13T09:57:04,44.2,2019-12-13T17:46:23,44.2,2019-12-13T17:46:23,204,"141,984 MWh",46,"4,506,600 MWh","6,475",237,"164,952 MWh",34
12/13/2019,DEBM,2020-03,3/1/2020,3/31/2020,743 MWh,40.99,41.65,2019-12-13T09:13:32,41.65,2019-12-13T09:13:32,40.05,2019-12-13T17:36:08,40.05,2019-12-13T17:36:08,188,"139,684 MWh",52,"2,278,781 MWh","3,067",83,"61,669 MWh",16
12/13/2019,DEBM,2020-04,4/1/2020,4/30/2020,720 MWh,39.03,,,,,,,,,,,,"56,160 MWh",78,,,
12/13/2019,DEBM,2020-05,5/1/2020,5/31/2020,744 MWh,37.86,,,,,,,,,,,,"3,720 MWh",5,,,
12/13/2019,DEBM,2020-06,6/1/2020,6/30/2020,720 MWh,39.81,,,,,,,,,,,,,,,,
12/13/2019,DEBM,2020-07,7/1/2020,7/31/2020,744 MWh,41.91,,,,,,,,,,,,,,,,
12/13/2019,DEBM,2020-08,8/1/2020,8/31/2020,744 MWh,40.33,,,,,,,,,,,,,,,,
12/13/2019,DEBM,2020-09,9/1/2020,9/30/2020,720 MWh,44.53,,,,,,,,,,,,,,,,
12/12/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,30,,,,,,,,,,,,"131,604,672 MWh","176,888",,,
12/12/2019,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,41.61,40.62,2019-12-12T08:29:34,42.1,2019-12-12T17:15:45,40.56,2019-12-12T08:29:34,42,2019-12-12T17:55:00,405,"301,320 MWh",87,"11,460,576 MWh","15,404",421,"313,224 MWh",73
12/12/2019,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,45.05,44.25,2019-12-12T09:35:30,45.1,2019-12-12T13:07:09,44.25,2019-12-12T09:35:30,44.95,2019-12-12T15:40:01,171,"119,016 MWh",34,"4,203,840 MWh","6,040",312,"217,152 MWh",32
12/12/2019,DEBM,2020-03,3/1/2020,3/31/2020,743 MWh,41,40.4,2019-12-12T08:29:34,41.5,2019-12-12T16:40:53,40.4,2019-12-12T09:23:02,41.5,2019-12-12T16:40:53,60,"44,580 MWh",13,"2,091,545 MWh","2,815",200,"148,600 MWh",7
12/12/2019,DEBM,2020-04,4/1/2020,4/30/2020,720 MWh,39.04,,,,,,,,,,,,"56,160 MWh",78,,,
12/12/2019,DEBM,2020-05,5/1/2020,5/31/2020,744 MWh,37.76,38.5,2019-12-12T17:05:14,38.5,2019-12-12T17:05:14,38.5,2019-12-12T17:05:14,38.5,2019-12-12T17:05:14,5,"3,720 MWh",1,"3,720 MWh",5,,,
12/12/2019,DEBM,2020-06,6/1/2020,6/30/2020,720 MWh,39.63,,,,,,,,,,,,,,,,
12/12/2019,DEBM,2020-07,7/1/2020,7/31/2020,744 MWh,42,,,,,,,,,,,,,,,,
12/12/2019,DEBM,2020-08,8/1/2020,8/31/2020,744 MWh,40.4,,,,,,,,,,,,,,,,
12/12/2019,DEBM,2020-09,9/1/2020,9/30/2020,720 MWh,44.73,,,,,,,,,,,,,,,,
12/11/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,30.38,,,,,,,,,,,,"131,604,672 MWh","176,888",,,
12/11/2019,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,41.52,41.5,2019-12-11T09:09:19,41.8,2019-12-11T09:33:14,41.25,2019-12-11T17:31:43,41.25,2019-12-11T17:31:43,200,"148,800 MWh",52,"10,948,704 MWh","14,716",339,"252,216 MWh",69
12/11/2019,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,44.88,45,2019-12-11T09:33:13,45,2019-12-11T09:33:13,44.5,2019-12-11T17:43:27,44.5,2019-12-11T17:53:07,119,"82,824 MWh",41,"3,893,424 MWh","5,594",216,"150,336 MWh",26
12/11/2019,DEBM,2020-03,3/1/2020,3/31/2020,743 MWh,40.86,41,2019-12-11T09:14:57,41.1,2019-12-11T11:14:05,40.5,2019-12-11T17:58:13,40.5,2019-12-11T17:58:13,113,"83,959 MWh",30,"1,898,365 MWh","2,555",168,"124,824 MWh",26
12/11/2019,DEBM,2020-04,4/1/2020,4/30/2020,720 MWh,39.05,,,,,,,,,,,,"56,160 MWh",78,,,
12/11/2019,DEBM,2020-05,5/1/2020,5/31/2020,744 MWh,37.98,,,,,,,,,,,,,,,,
12/11/2019,DEBM,2020-06,6/1/2020,6/30/2020,720 MWh,39.91,,,,,,,,,,,,,,,,
12/11/2019,DEBM,2020-07,7/1/2020,7/31/2020,744 MWh,42,,,,,,,,,,,,,,,,
12/11/2019,DEBM,2020-08,8/1/2020,8/31/2020,744 MWh,40.42,,,,,,,,,,,,,,,,
12/11/2019,DEBM,2020-09,9/1/2020,9/30/2020,720 MWh,44.62,,,,,,,,,,,,,,,,
12/10/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,30.87,,,,,,,,,,,,"131,604,672 MWh","176,888",,,
12/10/2019,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,41.34,41.5,2019-12-10T08:37:39,41.55,2019-12-10T08:55:56,41.15,2019-12-10T14:01:06,41.3,2019-12-10T17:18:49,350,"260,400 MWh",168,"10,655,568 MWh","14,322",780,"580,320 MWh",87
12/10/2019,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,44.8,45,2019-12-10T08:52:22,45,2019-12-10T08:52:22,44.5,2019-12-10T13:33:33,44.8,2019-12-10T16:37:11,327,"227,592 MWh",93,"3,679,752 MWh","5,287",302,"210,192 MWh",39
12/10/2019,DEBM,2020-03,3/1/2020,3/31/2020,743 MWh,40.85,41,2019-12-10T09:36:12,41.1,2019-12-10T10:55:28,40.75,2019-12-10T13:47:51,40.85,2019-12-10T17:07:26,128,"95,104 MWh",40,"1,693,297 MWh","2,279",148,"109,964 MWh",33
12/10/2019,DEBM,2020-04,4/1/2020,4/30/2020,720 MWh,39.12,,,,,,,,,,,,"56,160 MWh",78,,,
12/10/2019,DEBM,2020-05,5/1/2020,5/31/2020,744 MWh,37.98,,,,,,,,,,,,,,,,
12/10/2019,DEBM,2020-06,6/1/2020,6/30/2020,720 MWh,40.17,,,,,,,,,,,,,,,,
12/10/2019,DEBM,2020-07,7/1/2020,7/31/2020,744 MWh,42.14,,,,,,,,,,,,,,,,
12/10/2019,DEBM,2020-08,8/1/2020,8/31/2020,744 MWh,40.56,,,,,,,,,,,,,,,,
12/10/2019,DEBM,2020-09,9/1/2020,9/30/2020,720 MWh,44.78,,,,,,,,,,,,,,,,
12/9/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,30.59,,,,,,,,,,,,"131,604,672 MWh","176,888",,,
12/9/2019,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,41.74,41.75,2019-12-09T08:55:40,41.8,2019-12-09T15:58:27,41.5,2019-12-09T09:19:02,41.75,2019-12-09T17:19:35,370,"275,280 MWh",135,"10,042,512 MWh","13,498",710,"528,240 MWh",107
12/9/2019,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,45.26,44.65,2019-12-09T09:09:16,45.25,2019-12-09T15:25:15,44.65,2019-12-09T09:09:16,45.05,2019-12-09T17:55:43,153,"106,488 MWh",54,"3,324,096 MWh","4,776",356,"247,776 MWh",50
12/9/2019,DEBM,2020-03,3/1/2020,3/31/2020,743 MWh,41.47,41,2019-12-09T09:14:06,41.5,2019-12-09T15:58:44,40.9,2019-12-09T10:57:22,41.5,2019-12-09T16:17:00,123,"91,389 MWh",55,"1,488,229 MWh","2,003",125,"92,875 MWh",19
12/9/2019,DEBM,2020-04,4/1/2020,4/30/2020,720 MWh,39.74,,,,,,,,,,,,"56,160 MWh",78,5,"3,600 MWh",1
12/9/2019,DEBM,2020-05,5/1/2020,5/31/2020,744 MWh,38.29,,,,,,,,,,,,,,,,
12/9/2019,DEBM,2020-06,6/1/2020,6/30/2020,720 MWh,40.51,,,,,,,,,,,,,,,,
12/9/2019,DEBM,2020-07,7/1/2020,7/31/2020,744 MWh,42.55,,,,,,,,,,,,,,,,
12/9/2019,DEBM,2020-08,8/1/2020,8/31/2020,744 MWh,40.94,,,,,,,,,,,,,,,,
12/9/2019,DEBM,2020-09,9/1/2020,9/30/2020,720 MWh,45.23,,,,,,,,,,,,,,,,
12/6/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,32.91,,,,,,,,,,,,"131,604,672 MWh","176,888",,,
12/6/2019,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,43.15,43.25,2019-12-06T08:36:57,43.25,2019-12-06T08:36:57,42.74,2019-12-06T16:48:50,42.85,2019-12-06T17:26:03,258,"191,952 MWh",104,"9,381,840 MWh","12,610",290,"215,760 MWh",34
12/6/2019,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,45.97,46,2019-12-06T08:45:38,46,2019-12-06T08:45:38,45.6,2019-12-06T16:48:50,45.7,2019-12-06T17:26:03,221,"153,816 MWh",58,"3,004,632 MWh","4,317",246,"171,216 MWh",24
12/6/2019,DEBM,2020-03,3/1/2020,3/31/2020,743 MWh,41.96,41.8,2019-12-06T09:46:51,41.95,2019-12-06T11:58:52,41.8,2019-12-06T09:46:51,41.9,2019-12-06T15:54:56,60,"44,580 MWh",26,"1,303,965 MWh","1,755",45,"33,435 MWh",8
12/6/2019,DEBM,2020-04,4/1/2020,4/30/2020,720 MWh,39.95,39.95,2019-12-06T15:56:35,39.95,2019-12-06T15:56:35,39.95,2019-12-06T15:56:35,39.95,2019-12-06T15:56:35,10,"7,200 MWh",1,"52,560 MWh",73,,,
12/6/2019,DEBM,2020-05,5/1/2020,5/31/2020,744 MWh,38.73,,,,,,,,,,,,,,,,
12/6/2019,DEBM,2020-06,6/1/2020,6/30/2020,720 MWh,41.06,,,,,,,,,,,,,,,,
12/6/2019,DEBM,2020-07,7/1/2020,7/31/2020,744 MWh,42.84,,,,,,,,,,,,,,,,
12/6/2019,DEBM,2020-08,8/1/2020,8/31/2020,744 MWh,41.23,,,,,,,,,,,,,,,,
12/6/2019,DEBM,2020-09,9/1/2020,9/30/2020,720 MWh,45.52,,,,,,,,,,,,,,,,
12/5/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,33.31,,,,,,,,,,,,"131,604,672 MWh","176,888",,,
12/5/2019,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,43.56,43.65,2019-12-05T08:49:21,43.7,2019-12-05T09:02:20,43.15,2019-12-05T17:32:05,43.2,2019-12-05T17:37:26,314,"233,616 MWh",185,"9,134,832 MWh","12,278",405,"301,320 MWh",60
12/5/2019,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,46.14,46.2,2019-12-05T09:10:55,46.25,2019-12-05T10:38:02,46,2019-12-05T09:29:19,46,2019-12-05T16:53:25,105,"73,080 MWh",27,"2,683,080 MWh","3,855",286,"199,056 MWh",31
12/5/2019,DEBM,2020-03,3/1/2020,3/31/2020,743 MWh,42.09,42.55,2019-12-05T08:03:39,42.55,2019-12-05T08:03:39,41.9,2019-12-05T09:32:59,42,2019-12-05T17:07:16,147,"109,221 MWh",40,"1,225,950 MWh","1,650",,,
12/5/2019,DEBM,2020-04,4/1/2020,4/30/2020,720 MWh,40.25,40,2019-12-05T10:47:48,40.25,2019-12-05T16:10:51,40,2019-12-05T10:47:48,40.25,2019-12-05T16:10:51,15,"10,800 MWh",3,"45,360 MWh",63,,,
12/5/2019,DEBM,2020-05,5/1/2020,5/31/2020,744 MWh,38.81,,,,,,,,,,,,,,,,
12/5/2019,DEBM,2020-06,6/1/2020,6/30/2020,720 MWh,40.9,,,,,,,,,,,,,,,,
12/5/2019,DEBM,2020-07,7/1/2020,7/31/2020,744 MWh,43.19,,,,,,,,,,,,,,,,
12/5/2019,DEBM,2020-08,8/1/2020,8/31/2020,744 MWh,41.4,,,,,,,,,,,,,,,,
12/5/2019,DEBM,2020-09,9/1/2020,9/30/2020,720 MWh,45.71,,,,,,,,,,,,,,,,
12/4/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,34.97,,,,,,,,,,,,"131,604,672 MWh","176,888",,,
12/4/2019,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,44.21,44,2019-12-04T08:35:25,44.3,2019-12-04T16:00:47,43.9,2019-12-04T09:26:23,44.3,2019-12-04T16:58:04,418,"310,992 MWh",186,"8,614,776 MWh","11,579",453,"337,032 MWh",78
12/4/2019,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,46.35,46.1,2019-12-04T09:14:29,46.5,2019-12-04T16:00:21,46,2019-12-04T09:26:23,46.5,2019-12-04T17:06:23,155,"107,880 MWh",33,"2,431,128 MWh","3,493",383,"266,568 MWh",51
12/4/2019,DEBM,2020-03,3/1/2020,3/31/2020,743 MWh,42.78,41.85,2019-12-04T09:08:40,42.5,2019-12-04T16:00:05,41.75,2019-12-04T09:10:22,42.5,2019-12-04T16:00:05,96,"71,328 MWh",27,"1,116,729 MWh","1,503",51,"37,893 MWh",3
12/4/2019,DEBM,2020-04,4/1/2020,4/30/2020,720 MWh,40.5,,,,,,,,,,,,"34,560 MWh",48,,,
12/4/2019,DEBM,2020-05,5/1/2020,5/31/2020,744 MWh,39.23,,,,,,,,,,,,,,,,
12/4/2019,DEBM,2020-06,6/1/2020,6/30/2020,720 MWh,41.18,,,,,,,,,,,,,,,,
12/4/2019,DEBM,2020-07,7/1/2020,7/31/2020,744 MWh,43.28,,,,,,,,,,,,,,,,
12/4/2019,DEBM,2020-08,8/1/2020,8/31/2020,744 MWh,41.64,,,,,,,,,,,,,,,,
12/4/2019,DEBM,2020-09,9/1/2020,9/30/2020,720 MWh,45.99,,,,,,,,,,,,,,,,
12/3/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,36.31,,,,,,,,,,,,"131,604,672 MWh","176,888",,,
12/3/2019,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,44.42,44.45,2019-12-03T08:57:58,44.75,2019-12-03T12:35:51,44.35,2019-12-03T16:12:46,44.35,2019-12-03T17:27:38,304,"226,176 MWh",68,"8,129,688 MWh","10,927",550,"409,200 MWh",69
12/3/2019,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,46.45,46.75,2019-12-03T10:01:39,46.86,2019-12-03T12:47:42,46.4,2019-12-03T17:30:33,46.4,2019-12-03T17:30:33,38,"26,448 MWh",12,"2,117,232 MWh","3,042",215,"149,640 MWh",17
12/3/2019,DEBM,2020-03,3/1/2020,3/31/2020,743 MWh,42.29,42.95,2019-12-03T09:35:43,42.95,2019-12-03T09:35:43,42.3,2019-12-03T17:30:29,42.3,2019-12-03T17:30:29,108,"80,244 MWh",23,"1,007,508 MWh","1,356",159,"118,137 MWh",19
12/3/2019,DEBM,2020-04,4/1/2020,4/30/2020,720 MWh,40.7,40.95,2019-12-03T12:57:25,40.95,2019-12-03T12:57:25,40.95,2019-12-03T12:57:25,40.95,2019-12-03T12:57:25,10,"7,200 MWh",1,"34,560 MWh",48,,,
12/3/2019,DEBM,2020-05,5/1/2020,5/31/2020,744 MWh,39.07,,,,,,,,,,,,,,,,
12/3/2019,DEBM,2020-06,6/1/2020,6/30/2020,720 MWh,41.11,,,,,,,,,,,,,,,,
12/3/2019,DEBM,2020-07,7/1/2020,7/31/2020,744 MWh,43.37,,,,,,,,,,,,,,,,
12/3/2019,DEBM,2020-08,8/1/2020,8/31/2020,744 MWh,41.52,,,,,,,,,,,,,,,,
12/3/2019,DEBM,2020-09,9/1/2020,9/30/2020,720 MWh,45.86,,,,,,,,,,,,,,,,
12/2/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,36.46,,,,,,,,,,,,"131,604,672 MWh","176,888",,,
12/2/2019,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,44.79,45.15,2019-12-02T10:09:30,45.15,2019-12-02T10:09:30,44.55,2019-12-02T16:43:32,44.55,2019-12-02T16:49:39,274,"203,856 MWh",61,"7,582,104 MWh","10,191",688,"511,872 MWh",73
12/2/2019,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,46.91,47.4,2019-12-02T10:12:06,47.4,2019-12-02T10:12:06,46.8,2019-12-02T16:28:20,46.8,2019-12-02T16:29:23,63,"43,848 MWh",16,"1,958,544 MWh","2,814",294,"204,624 MWh",43
12/2/2019,DEBM,2020-03,3/1/2020,3/31/2020,743 MWh,43,43.3,2019-12-02T10:20:26,43.35,2019-12-02T10:30:53,42.85,2019-12-02T16:21:05,42.85,2019-12-02T16:46:18,95,"70,585 MWh",25,"809,870 MWh","1,090",31,"23,033 MWh",4
12/2/2019,DEBM,2020-04,4/1/2020,4/30/2020,720 MWh,40.85,,,,,,,,,,,,"27,360 MWh",38,,,
12/2/2019,DEBM,2020-05,5/1/2020,5/31/2020,744 MWh,39.8,,,,,,,,,,,,,,,,
12/2/2019,DEBM,2020-06,6/1/2020,6/30/2020,720 MWh,41.77,,,,,,,,,,,,,,,,
12/2/2019,DEBM,2020-07,7/1/2020,7/31/2020,744 MWh,43.65,,,,,,,,,,,,,,,,
12/2/2019,DEBM,2020-08,8/1/2020,8/31/2020,744 MWh,42.01,,,,,,,,,,,,,,,,
12/2/2019,DEBM,2020-09,9/1/2020,9/30/2020,720 MWh,46.38,,,,,,,,,,,,,,,,
11/29/2019,DEBM,2019-11,11/1/2019,11/30/2019,720 MWh,41,,,,,,,,,,,,"122,379,120 MWh","169,971",,,
11/29/2019,DEBM,2019-12,12/1/2019,12/31/2019,744 MWh,37.37,38,2019-11-29T08:26:53,38,2019-11-29T08:26:53,37,2019-11-29T16:44:44,37,2019-11-29T17:39:54,297,"220,968 MWh",61,"131,813,736 MWh","177,169","1,378","1,025,232 MWh",110
11/29/2019,DEBM,2020-01,1/1/2020,1/31/2020,744 MWh,46.54,47,2019-11-29T09:09:34,47,2019-11-29T09:09:34,46.25,2019-11-29T16:35:44,46.25,2019-11-29T17:08:57,384,"285,696 MWh",84,"7,145,376 MWh","9,604",388,"288,672 MWh",51
11/29/2019,DEBM,2020-02,2/1/2020,2/29/2020,696 MWh,48.45,48.65,2019-11-29T10:15:59,48.75,2019-11-29T11:59:26,48.4,2019-11-29T13:58:10,48.4,2019-11-29T15:39:16,83,"57,768 MWh",12,"1,768,536 MWh","2,541",75,"52,200 MWh",5
